Datetime,Temperature
2018-01-02 15:00:00+00:00,-8.5
2018-01-03 09:00:00+00:00,-13.5
2018-01-03 18:00:00+00:00,-16.8
2018-01-04 00:00:00+00:00,-17.3
2018-01-05 00:00:00+00:00,-16.1
2018-01-05 06:00:00+00:00,-5.8
2018-01-05 09:00:00+00:00,-11.4
2018-01-07 09:00:00+00:00,-0.0
2018-01-07 21:00:00+00:00,-13.5
2018-01-08 03:00:00+00:00,-7.1
2018-01-08 09:00:00+00:00,-6.5
2018-01-08 12:00:00+00:00,-5.3
2018-01-10 15:00:00+00:00,-20.6
2018-01-12 15:00:00+00:00,-15.0
2018-01-13 15:00:00+00:00,-7.2
2018-01-14 06:00:00+00:00,-2.2
2018-01-14 21:00:00+00:00,-14.6
2018-01-15 18:00:00+00:00,-11.7
2018-01-16 06:00:00+00:00,-2.7
2018-01-16 15:00:00+00:00,-4.7
2018-01-17 09:00:00+00:00,-12.6
2018-01-18 12:00:00+00:00,-6.5
2018-01-19 15:00:00+00:00,-20.4
2018-01-19 18:00:00+00:00,-25.8
2018-01-19 21:00:00+00:00,-25.6
2018-01-20 00:00:00+00:00,-29.2
2018-01-20 15:00:00+00:00,-27.0
2018-01-20 18:00:00+00:00,-31.4
2018-01-20 21:00:00+00:00,-31.9
2018-01-21 03:00:00+00:00,-26.0
2018-01-23 12:00:00+00:00,-33.0
2018-01-25 15:00:00+00:00,-36.2
2018-01-30 15:00:00+00:00,-17.0
2018-02-01 12:00:00+00:00,-19.8
2018-02-01 15:00:00+00:00,-21.6
2018-02-01 18:00:00+00:00,-22.4
2018-02-02 15:00:00+00:00,-28.8
2018-02-03 03:00:00+00:00,-20.4
2018-02-03 09:00:00+00:00,-22.2
2018-02-03 15:00:00+00:00,-26.0
2018-02-03 21:00:00+00:00,-29.0
2018-02-04 18:00:00+00:00,-31.9
2018-02-04 21:00:00+00:00,-32.6
2018-02-05 03:00:00+00:00,-24.2
2018-02-05 21:00:00+00:00,-28.8
2018-02-10 15:00:00+00:00,-13.0
2018-02-11 15:00:00+00:00,-9.2
2018-02-12 00:00:00+00:00,-14.8
2018-02-13 21:00:00+00:00,-20.6
2018-02-14 15:00:00+00:00,-5.6
2018-02-14 21:00:00+00:00,-8.5
2018-02-16 00:00:00+00:00,-17.7
2018-02-16 21:00:00+00:00,-19.3
2018-02-17 06:00:00+00:00,-6.5
2018-02-17 15:00:00+00:00,-15.2
2018-02-17 18:00:00+00:00,-17.3
2018-02-18 09:00:00+00:00,-2.9
2018-02-18 12:00:00+00:00,-8.9
2018-02-18 15:00:00+00:00,-11.4
2018-02-18 18:00:00+00:00,-9.2
2018-02-18 21:00:00+00:00,-10.3
2018-02-19 03:00:00+00:00,-5.8
2018-02-20 09:00:00+00:00,-3.6
2018-02-20 15:00:00+00:00,-7.6
2018-02-20 18:00:00+00:00,-8.5
2018-02-21 18:00:00+00:00,-7.4
2018-02-22 06:00:00+00:00,-5.6
2018-02-22 15:00:00+00:00,-17.0
2018-02-22 18:00:00+00:00,-16.2
2018-02-25 18:00:00+00:00,-12.6
2018-02-27 12:00:00+00:00,7.0
2018-02-27 18:00:00+00:00,4.5
2018-02-27 21:00:00+00:00,4.8
2018-02-28 06:00:00+00:00,11.7
2018-03-01 21:00:00+00:00,-11.4
2018-03-03 00:00:00+00:00,1.2
2018-03-03 06:00:00+00:00,5.9
2018-03-03 21:00:00+00:00,-11.7
2018-03-04 15:00:00+00:00,-8.7
2018-03-04 21:00:00+00:00,-14.8
2018-03-05 06:00:00+00:00,-1.5
2018-03-05 15:00:00+00:00,-12.8
2018-03-05 18:00:00+00:00,-17.5
2018-03-06 00:00:00+00:00,-18.0
2018-03-08 15:00:00+00:00,-7.6
2018-03-09 15:00:00+00:00,5.2
2018-03-12 21:00:00+00:00,17.8
2018-03-16 06:00:00+00:00,18.1
2018-03-19 03:00:00+00:00,16.9
2018-03-26 06:00:00+00:00,45.9
2018-03-26 09:00:00+00:00,43.0
2018-03-26 12:00:00+00:00,38.5
2018-03-26 21:00:00+00:00,35.8
2018-03-27 06:00:00+00:00,51.6
2018-04-02 15:00:00+00:00,22.5
2018-04-05 03:00:00+00:00,32.0
2018-04-05 21:00:00+00:00,14.7
2018-04-06 15:00:00+00:00,17.6
2018-04-07 00:00:00+00:00,23.0
2018-04-07 03:00:00+00:00,32.0
2018-04-07 21:00:00+00:00,18.3
2018-04-08 15:00:00+00:00,28.9
2018-04-10 21:00:00+00:00,22.8
2018-04-11 00:00:00+00:00,30.4
2018-04-11 15:00:00+00:00,27.5
2018-04-11 18:00:00+00:00,27.1
2018-04-12 21:00:00+00:00,28.2
2018-04-13 06:00:00+00:00,30.7
2018-04-13 09:00:00+00:00,30.6
2018-04-13 21:00:00+00:00,28.4
2018-04-14 09:00:00+00:00,39.7
2018-04-14 21:00:00+00:00,19.8
2018-04-16 15:00:00+00:00,44.2
2018-04-19 21:00:00+00:00,37.4
2018-04-20 06:00:00+00:00,53.4
2018-04-20 15:00:00+00:00,34.7
2018-04-21 03:00:00+00:00,46.9
2018-04-21 15:00:00+00:00,38.8
2018-04-22 03:00:00+00:00,55.8
2018-04-22 06:00:00+00:00,60.6
2018-04-22 15:00:00+00:00,44.6
2018-04-23 06:00:00+00:00,63.1
2018-04-24 06:00:00+00:00,69.3
2018-04-24 21:00:00+00:00,46.0
2018-04-25 03:00:00+00:00,68.9
2018-04-25 15:00:00+00:00,45.7
2018-04-25 21:00:00+00:00,31.8
2018-04-26 15:00:00+00:00,46.4
2018-05-02 15:00:00+00:00,43.5
2018-05-02 21:00:00+00:00,32.0
2018-05-03 06:00:00+00:00,64.4
2018-05-03 15:00:00+00:00,48.4
2018-05-04 15:00:00+00:00,48.4
2018-05-04 21:00:00+00:00,38.5
2018-05-06 15:00:00+00:00,39.7
2018-05-06 21:00:00+00:00,31.1
2018-05-07 12:00:00+00:00,55.0
2018-05-07 21:00:00+00:00,40.3
2018-05-08 15:00:00+00:00,58.8
2018-05-09 00:00:00+00:00,61.3
2018-05-09 03:00:00+00:00,74.3
2018-05-09 21:00:00+00:00,43.0
2018-05-10 15:00:00+00:00,49.5
2018-05-10 21:00:00+00:00,40.3
2018-05-13 15:00:00+00:00,63.7
2018-05-14 21:00:00+00:00,44.8
2018-05-17 06:00:00+00:00,63.3
2018-05-18 15:00:00+00:00,58.3
2018-05-19 15:00:00+00:00,66.9
2018-05-20 15:00:00+00:00,58.1
2018-05-21 15:00:00+00:00,53.6
2018-05-23 21:00:00+00:00,44.1
2018-05-24 15:00:00+00:00,50.7
2018-05-25 15:00:00+00:00,57.6
2018-05-26 18:00:00+00:00,53.1
2018-05-27 15:00:00+00:00,44.6
2018-05-28 15:00:00+00:00,54.0
2018-06-02 15:00:00+00:00,76.1
2018-06-04 21:00:00+00:00,49.1
2018-06-05 00:00:00+00:00,51.3
2018-06-06 15:00:00+00:00,55.4
2018-06-09 15:00:00+00:00,57.2
2018-06-12 12:00:00+00:00,64.4
2018-06-12 15:00:00+00:00,57.2
2018-06-14 03:00:00+00:00,64.2
2018-06-14 06:00:00+00:00,70.2
2018-06-14 18:00:00+00:00,54.1
2018-06-15 03:00:00+00:00,71.6
2018-06-15 15:00:00+00:00,57.6
2018-06-16 09:00:00+00:00,69.4
2018-06-16 18:00:00+00:00,56.3
2018-06-17 15:00:00+00:00,57.2
2018-06-22 15:00:00+00:00,67.3
2018-06-23 15:00:00+00:00,67.1
2018-06-24 03:00:00+00:00,73.8
2018-06-25 18:00:00+00:00,58.8
2018-06-26 18:00:00+00:00,59.0
2018-06-26 21:00:00+00:00,56.5
2018-06-27 00:00:00+00:00,62.1
2018-06-27 03:00:00+00:00,63.1
2018-06-27 06:00:00+00:00,70.0
2018-06-27 09:00:00+00:00,73.8
2018-06-27 12:00:00+00:00,68.5
2018-07-01 15:00:00+00:00,70.5
2018-07-01 18:00:00+00:00,67.5
2018-07-02 03:00:00+00:00,87.4
2018-07-02 06:00:00+00:00,90.5
2018-07-02 15:00:00+00:00,76.1
2018-07-02 18:00:00+00:00,73.6
2018-07-02 21:00:00+00:00,68.5
2018-07-03 00:00:00+00:00,68.7
2018-07-03 03:00:00+00:00,69.3
2018-07-03 06:00:00+00:00,72.7
2018-07-03 09:00:00+00:00,77.2
2018-07-03 21:00:00+00:00,65.5
2018-07-04 00:00:00+00:00,67.8
2018-07-04 03:00:00+00:00,73.0
2018-07-04 06:00:00+00:00,74.8
2018-07-04 09:00:00+00:00,68.4
2018-07-04 12:00:00+00:00,68.9
2018-07-04 15:00:00+00:00,66.2
2018-07-04 18:00:00+00:00,65.1
2018-07-04 21:00:00+00:00,63.3
2018-07-05 00:00:00+00:00,64.8
2018-07-05 03:00:00+00:00,70.7
2018-07-05 06:00:00+00:00,76.1
2018-07-05 09:00:00+00:00,74.5
2018-07-05 12:00:00+00:00,70.5
2018-07-05 15:00:00+00:00,66.4
2018-07-05 18:00:00+00:00,63.1
2018-07-05 21:00:00+00:00,63.1
2018-07-06 00:00:00+00:00,69.1
2018-07-06 03:00:00+00:00,75.9
2018-07-06 06:00:00+00:00,76.5
2018-07-06 09:00:00+00:00,77.2
2018-07-06 12:00:00+00:00,69.4
2018-07-06 15:00:00+00:00,64.8
2018-07-07 00:00:00+00:00,65.8
2018-07-07 03:00:00+00:00,69.8
2018-07-07 06:00:00+00:00,65.5
2018-07-07 15:00:00+00:00,63.5
2018-07-07 21:00:00+00:00,60.3
2018-07-08 06:00:00+00:00,65.5
2018-07-13 03:00:00+00:00,70.5
2018-07-13 06:00:00+00:00,75.2
2018-07-13 09:00:00+00:00,73.4
2018-07-13 12:00:00+00:00,70.2
2018-07-14 15:00:00+00:00,64.2
2018-07-15 03:00:00+00:00,77.4
2018-07-16 06:00:00+00:00,68.0
2018-07-16 21:00:00+00:00,64.8
2018-07-17 00:00:00+00:00,68.9
2018-07-17 15:00:00+00:00,69.8
2018-07-19 06:00:00+00:00,80.2
2018-07-20 03:00:00+00:00,74.3
2018-07-22 03:00:00+00:00,74.7
2018-07-22 06:00:00+00:00,78.1
2018-07-22 15:00:00+00:00,64.8
2018-07-23 15:00:00+00:00,67.3
2018-07-24 03:00:00+00:00,61.0
2018-07-24 06:00:00+00:00,60.4
2018-07-25 15:00:00+00:00,64.6
2018-07-27 15:00:00+00:00,72.9
2018-08-01 12:00:00+00:00,70.2
2018-08-01 15:00:00+00:00,68.4
2018-08-01 18:00:00+00:00,65.8
2018-08-01 21:00:00+00:00,64.4
2018-08-02 00:00:00+00:00,68.0
2018-08-03 00:00:00+00:00,70.0
2018-08-04 15:00:00+00:00,62.1
2018-08-05 03:00:00+00:00,70.0
2018-08-08 15:00:00+00:00,65.3
2018-08-11 18:00:00+00:00,55.8
2018-08-12 18:00:00+00:00,61.0
2018-08-12 21:00:00+00:00,57.0
2018-08-13 03:00:00+00:00,67.6
2018-08-13 09:00:00+00:00,65.1
2018-08-13 18:00:00+00:00,59.5
2018-08-14 15:00:00+00:00,63.0
2018-08-15 09:00:00+00:00,79.0
2018-08-16 15:00:00+00:00,67.3
2018-08-18 06:00:00+00:00,75.6
2018-08-19 06:00:00+00:00,77.5
2018-08-19 15:00:00+00:00,64.6
2018-08-21 06:00:00+00:00,70.9
2018-08-21 09:00:00+00:00,72.5
2018-08-22 09:00:00+00:00,76.5
2018-08-22 15:00:00+00:00,62.2
2018-08-23 06:00:00+00:00,81.7
2018-08-23 15:00:00+00:00,64.4
2018-08-23 18:00:00+00:00,59.2
2018-08-24 12:00:00+00:00,73.4
2018-08-24 15:00:00+00:00,67.3
2018-08-24 18:00:00+00:00,63.0
2018-08-25 06:00:00+00:00,76.3
2018-08-25 09:00:00+00:00,75.6
2018-08-25 18:00:00+00:00,61.0
2018-08-25 21:00:00+00:00,58.5
2018-08-26 03:00:00+00:00,72.5
2018-08-27 00:00:00+00:00,61.9
2018-08-27 12:00:00+00:00,66.4
2018-08-27 15:00:00+00:00,65.7
2018-08-28 00:00:00+00:00,63.1
2018-08-28 06:00:00+00:00,77.5
2018-08-28 09:00:00+00:00,63.9
2018-08-28 12:00:00+00:00,61.2
2018-08-28 18:00:00+00:00,57.0
2018-08-28 21:00:00+00:00,55.4
2018-08-29 00:00:00+00:00,60.6
2018-08-29 06:00:00+00:00,70.7
2018-08-29 15:00:00+00:00,59.2
2018-08-29 21:00:00+00:00,56.3
2018-08-30 21:00:00+00:00,50.0
2018-09-02 09:00:00+00:00,58.5
2018-09-02 15:00:00+00:00,56.1
2018-09-04 12:00:00+00:00,51.1
2018-09-05 00:00:00+00:00,46.8
2018-09-07 21:00:00+00:00,32.2
2018-09-08 15:00:00+00:00,38.8
2018-09-09 18:00:00+00:00,40.5
2018-09-10 09:00:00+00:00,71.6
2018-09-11 15:00:00+00:00,59.0
2018-09-11 18:00:00+00:00,53.8
2018-09-12 06:00:00+00:00,65.7
2018-09-13 06:00:00+00:00,62.2
2018-09-13 09:00:00+00:00,61.7
2018-09-14 18:00:00+00:00,37.4
2018-09-15 00:00:00+00:00,43.7
2018-09-15 12:00:00+00:00,52.0
2018-09-15 15:00:00+00:00,50.0
2018-09-16 03:00:00+00:00,57.0
2018-09-16 06:00:00+00:00,59.9
2018-09-16 09:00:00+00:00,60.4
2018-09-16 12:00:00+00:00,53.2
2018-09-16 15:00:00+00:00,43.7
2018-09-16 18:00:00+00:00,43.2
2018-09-16 21:00:00+00:00,41.4
2018-09-17 00:00:00+00:00,49.3
2018-09-17 12:00:00+00:00,53.2
2018-09-19 15:00:00+00:00,53.1
2018-09-19 21:00:00+00:00,47.3
2018-09-20 00:00:00+00:00,53.2
2018-09-20 03:00:00+00:00,68.9
2018-09-20 06:00:00+00:00,68.4
2018-09-20 09:00:00+00:00,59.0
2018-09-20 12:00:00+00:00,53.2
2018-09-20 15:00:00+00:00,47.5
2018-09-20 18:00:00+00:00,41.4
2018-09-21 03:00:00+00:00,50.7
2018-09-22 15:00:00+00:00,44.2
2018-09-22 18:00:00+00:00,42.8
2018-09-23 00:00:00+00:00,44.4
2018-09-23 03:00:00+00:00,51.1
2018-09-23 09:00:00+00:00,53.8
2018-09-23 15:00:00+00:00,43.2
