Datetime,Temperature
2018-01-05 00:00:00+00:00,31.6
2018-01-12 15:00:00+00:00,23.7
2018-01-21 00:00:00+00:00,29.8
2018-01-22 00:00:00+00:00,40.5
2018-01-24 18:00:00+00:00,30.7
2018-01-25 15:00:00+00:00,28.6
2018-01-29 18:00:00+00:00,23.9
2018-02-06 00:00:00+00:00,23.9
2018-02-06 15:00:00+00:00,23.0
2018-02-12 00:00:00+00:00,25.0
2018-02-14 15:00:00+00:00,39.7
2018-02-14 18:00:00+00:00,37.0
2018-02-17 15:00:00+00:00,38.3
2018-02-17 18:00:00+00:00,37.4
2018-02-20 15:00:00+00:00,38.3
2018-02-20 18:00:00+00:00,37.4
2018-02-21 18:00:00+00:00,37.4
2018-02-22 06:00:00+00:00,49.1
2018-02-22 18:00:00+00:00,36.3
2018-02-25 18:00:00+00:00,32.4
2018-02-27 18:00:00+00:00,46.2
2018-02-27 21:00:00+00:00,44.6
2018-03-02 09:00:00+00:00,47.1
2018-03-05 18:00:00+00:00,37.4
2018-03-05 21:00:00+00:00,37.2
2018-03-26 09:00:00+00:00,72.0
2018-04-07 00:00:00+00:00,43.3
2018-04-07 03:00:00+00:00,50.0
2018-04-11 15:00:00+00:00,52.9
2018-04-11 18:00:00+00:00,51.3
2018-04-16 15:00:00+00:00,48.4
2018-04-25 03:00:00+00:00,65.5
2018-04-29 18:00:00+00:00,59.4
2018-05-03 00:00:00+00:00,61.2
2018-05-05 09:00:00+00:00,66.2
2018-05-07 12:00:00+00:00,61.5
2018-05-07 15:00:00+00:00,59.9
2018-05-11 09:00:00+00:00,64.9
2018-06-04 21:00:00+00:00,64.2
2018-06-06 15:00:00+00:00,66.9
2018-06-26 18:00:00+00:00,79.0
2018-06-26 21:00:00+00:00,77.9
2018-06-27 00:00:00+00:00,80.8
2018-06-27 03:00:00+00:00,78.3
2018-06-27 06:00:00+00:00,77.5
2018-06-27 09:00:00+00:00,76.8
2018-06-27 12:00:00+00:00,75.7
2018-07-02 15:00:00+00:00,77.0
2018-07-02 18:00:00+00:00,77.2
2018-07-02 21:00:00+00:00,76.8
2018-07-03 00:00:00+00:00,79.5
2018-07-03 03:00:00+00:00,84.2
2018-07-03 06:00:00+00:00,84.2
2018-07-03 09:00:00+00:00,79.7
2018-07-03 21:00:00+00:00,76.3
2018-07-04 00:00:00+00:00,80.8
2018-07-04 03:00:00+00:00,85.1
2018-07-04 06:00:00+00:00,81.3
2018-07-04 09:00:00+00:00,79.9
2018-07-04 12:00:00+00:00,78.3
2018-07-04 15:00:00+00:00,77.9
2018-07-04 18:00:00+00:00,77.7
2018-07-04 21:00:00+00:00,77.2
2018-07-05 00:00:00+00:00,76.5
2018-07-05 03:00:00+00:00,75.9
2018-07-05 06:00:00+00:00,74.1
2018-07-05 09:00:00+00:00,74.5
2018-07-05 12:00:00+00:00,74.3
2018-07-05 15:00:00+00:00,74.7
2018-07-05 18:00:00+00:00,74.5
2018-07-05 21:00:00+00:00,75.2
2018-07-06 00:00:00+00:00,75.7
