Datetime,Temperature
2017-01-02 10:36:00+00:00,30.2
2017-01-02 10:44:00+00:00,30.2
2017-01-03 02:43:00+00:00,32.0
2017-01-03 03:16:00+00:00,33.8
2017-01-03 12:10:00+00:00,30.2
2017-01-04 09:29:00+00:00,32.0
2017-01-04 13:38:00+00:00,32.0
2017-01-04 22:11:00+00:00,32.0
2017-01-05 00:14:00+00:00,33.8
2017-01-05 00:37:00+00:00,33.8
2017-01-05 00:45:00+00:00,33.8
2017-01-05 03:42:00+00:00,33.8
2017-01-05 15:28:00+00:00,33.8
2017-01-05 16:15:00+00:00,33.8
2017-01-06 02:29:00+00:00,32.0
2017-01-06 15:07:00+00:00,32.0
2017-01-06 15:21:00+00:00,32.0
2017-01-08 18:05:00+00:00,30.2
2017-01-08 19:15:00+00:00,30.2
2017-01-08 21:28:00+00:00,28.4
2017-01-08 21:32:00+00:00,28.4
2017-01-08 21:43:00+00:00,28.4
2017-01-10 01:40:00+00:00,30.2
2017-01-12 13:09:00+00:00,30.2
2017-01-13 01:37:00+00:00,24.8
2017-01-13 02:23:00+00:00,28.4
2017-01-13 03:15:00+00:00,30.2
2017-01-19 01:41:00+00:00,33.8
2017-01-25 22:52:00+00:00,42.8
2017-01-25 23:50:00+00:00,46.4
2017-02-04 19:01:00+00:00,26.6
2017-02-04 21:20:00+00:00,24.8
2017-02-04 21:38:00+00:00,24.8
2017-02-04 21:39:00+00:00,24.8
2017-02-04 22:07:00+00:00,23.0
2017-02-04 23:15:00+00:00,26.6
2017-02-04 23:26:00+00:00,26.6
2017-02-05 02:37:00+00:00,33.8
2017-02-05 03:15:00+00:00,37.4
2017-02-10 04:51:00+00:00,39.2
2017-02-13 22:35:00+00:00,24.8
2017-02-13 22:38:00+00:00,24.8
2017-02-14 02:18:00+00:00,32.0
2017-02-16 02:14:00+00:00,60.8
2017-02-18 02:33:00+00:00,48.2
2017-03-01 01:38:00+00:00,46.4
2017-03-01 03:15:00+00:00,35.6
2017-03-01 03:33:00+00:00,33.8
2017-03-03 04:46:00+00:00,62.6
2017-03-03 05:42:00+00:00,62.6
2017-03-06 01:58:00+00:00,48.2
2017-03-06 11:42:00+00:00,46.4
2017-03-08 06:07:00+00:00,51.8
2017-03-17 01:51:00+00:00,57.2
2017-03-20 09:27:00+00:00,51.8
2017-03-24 10:45:00+00:00,48.2
2017-03-24 11:20:00+00:00,46.4
2017-03-24 12:18:00+00:00,44.6
2017-03-24 12:35:00+00:00,42.8
2017-03-27 23:20:00+00:00,42.8
2017-03-28 20:32:00+00:00,30.2
2017-03-28 22:13:00+00:00,30.2
2017-03-30 10:25:00+00:00,57.2
2017-03-30 15:46:00+00:00,44.6
2017-04-04 03:44:00+00:00,66.2
2017-04-05 15:03:00+00:00,48.2
2017-04-05 15:19:00+00:00,48.2
2017-04-05 16:07:00+00:00,48.2
2017-04-05 16:20:00+00:00,46.4
2017-04-05 16:40:00+00:00,46.4
2017-04-05 17:08:00+00:00,44.6
2017-04-05 17:22:00+00:00,46.4
2017-04-05 18:21:00+00:00,42.8
2017-04-05 18:29:00+00:00,42.8
2017-04-05 20:13:00+00:00,41.0
2017-04-05 23:38:00+00:00,48.2
2017-04-13 07:24:00+00:00,60.8
2017-04-16 05:25:00+00:00,68.0
2017-04-16 13:20:00+00:00,60.8
2017-04-16 21:35:00+00:00,53.6
2017-04-16 22:31:00+00:00,55.4
2017-04-17 16:31:00+00:00,71.6
2017-04-19 03:44:00+00:00,71.6
2017-04-20 00:19:00+00:00,50.0
2017-04-20 00:40:00+00:00,51.8
2017-04-20 05:37:00+00:00,75.2
2017-04-20 13:37:00+00:00,66.2
2017-04-20 15:29:00+00:00,53.6
2017-04-23 00:37:00+00:00,71.6
2017-04-25 21:13:00+00:00,35.6
2017-04-25 21:28:00+00:00,35.6
2017-04-26 04:54:00+00:00,68.0
2017-04-26 05:18:00+00:00,68.0
2017-04-28 02:43:00+00:00,75.2
