Datetime,Temperature
2011-01-26 06:00:00+00:00,29.3
2011-02-01 15:00:00+00:00,20.1
2011-02-26 12:00:00+00:00,41.0
2011-03-01 03:00:00+00:00,27.3
2011-03-10 00:00:00+00:00,28.4
2011-03-13 00:00:00+00:00,37.6
2011-03-26 12:00:00+00:00,47.7
2011-04-02 15:00:00+00:00,55.8
2011-04-02 18:00:00+00:00,52.7
2011-04-16 00:00:00+00:00,47.7
2011-04-16 03:00:00+00:00,62.8
2011-04-24 15:00:00+00:00,60.6
2011-04-25 18:00:00+00:00,63.5
2011-04-25 21:00:00+00:00,57.6
2011-04-26 00:00:00+00:00,59.4
2011-05-02 06:00:00+00:00,72.9
2011-05-05 21:00:00+00:00,59.5
2011-05-09 12:00:00+00:00,55.8
2011-05-09 15:00:00+00:00,52.9
2011-06-02 06:00:00+00:00,80.6
2011-06-10 03:00:00+00:00,74.7
2011-06-12 06:00:00+00:00,85.5
2011-07-06 12:00:00+00:00,66.6
2011-07-08 06:00:00+00:00,82.2
2011-07-23 06:00:00+00:00,90.1
2011-07-23 12:00:00+00:00,88.7
2011-08-10 03:00:00+00:00,81.3
2011-09-07 12:00:00+00:00,67.5
2011-09-18 00:00:00+00:00,44.2
2011-09-29 12:00:00+00:00,61.5
2011-10-04 06:00:00+00:00,64.8
2011-11-07 15:00:00+00:00,40.5
2011-11-19 12:00:00+00:00,43.2
2011-12-29 06:00:00+00:00,35.2
