Datetime,Temperature
2013-02-02 10:00:00+00:00,48.2
2013-02-02 11:00:00+00:00,48.2
2013-02-10 08:00:00+00:00,48.2
2013-02-10 10:00:00+00:00,48.2
2013-02-10 23:00:00+00:00,39.2
2013-05-11 13:00:00+00:00,73.4
2013-06-01 03:00:00+00:00,68.0
2013-06-20 16:00:00+00:00,86.0
2013-07-22 05:00:00+00:00,95.0
2013-08-15 20:00:00+00:00,80.6
2013-08-15 21:00:00+00:00,80.6
2013-08-15 22:00:00+00:00,78.8
2013-08-15 23:00:00+00:00,78.8
2013-08-16 00:00:00+00:00,80.6
2013-10-31 01:00:00+00:00,57.2
2013-11-10 04:00:00+00:00,64.4
2013-12-08 06:00:00+00:00,60.8
2013-12-08 07:00:00+00:00,60.8
2013-12-08 08:00:00+00:00,59.0
2013-12-08 09:00:00+00:00,59.0
2013-12-08 11:00:00+00:00,55.4
2013-12-08 23:00:00+00:00,51.8
2013-12-09 00:00:00+00:00,51.8
2013-12-21 07:00:00+00:00,46.4
