Datetime,Temperature
2010-01-03 12:00:00+00:00,29.5
2010-01-13 12:00:00+00:00,25.0
2010-01-14 18:00:00+00:00,25.0
2010-01-26 06:00:00+00:00,38.7
2010-01-30 06:00:00+00:00,37.8
2010-02-05 18:00:00+00:00,28.0
2010-02-11 15:00:00+00:00,25.7
2010-02-13 06:00:00+00:00,38.8
2010-02-15 15:00:00+00:00,30.6
2010-02-17 00:00:00+00:00,16.7
2010-02-21 00:00:00+00:00,26.4
2010-02-23 06:00:00+00:00,58.8
2010-03-14 12:00:00+00:00,41.2
2010-03-29 06:00:00+00:00,58.8
2010-04-04 00:00:00+00:00,43.5
2010-04-04 15:00:00+00:00,58.1
2010-04-08 15:00:00+00:00,63.0
2010-04-12 15:00:00+00:00,35.4
2010-04-14 15:00:00+00:00,43.2
2010-04-14 18:00:00+00:00,42.3
2010-04-21 18:00:00+00:00,41.4
2010-04-24 18:00:00+00:00,46.4
2010-04-25 00:00:00+00:00,38.5
2010-05-16 00:00:00+00:00,57.2
2010-05-30 15:00:00+00:00,52.9
2010-06-19 06:00:00+00:00,73.2
2010-06-20 00:00:00+00:00,63.0
2010-06-29 06:00:00+00:00,63.0
2010-06-30 00:00:00+00:00,64.6
2010-07-20 15:00:00+00:00,77.9
2010-07-31 06:00:00+00:00,93.7
2010-08-04 18:00:00+00:00,64.8
2010-08-07 06:00:00+00:00,88.9
2010-08-11 06:00:00+00:00,71.4
2010-09-09 06:00:00+00:00,75.0
2010-10-03 03:00:00+00:00,54.5
2010-10-03 06:00:00+00:00,62.1
2010-11-02 15:00:00+00:00,38.3
2010-12-15 09:00:00+00:00,16.2
2010-12-17 03:00:00+00:00,17.6
2010-12-19 12:00:00+00:00,25.7
2010-12-24 09:00:00+00:00,26.6
2010-12-24 12:00:00+00:00,22.8
2010-12-25 15:00:00+00:00,21.7
