Datetime,Temperature
2015-01-30 12:00:00+00:00,25.2
2015-01-30 15:00:00+00:00,25.5
2015-01-30 18:00:00+00:00,23.7
2015-01-30 21:00:00+00:00,21.9
2015-01-31 00:00:00+00:00,17.6
2015-02-15 00:00:00+00:00,28.9
2015-03-25 03:00:00+00:00,53.8
2015-03-28 15:00:00+00:00,48.9
2015-04-14 03:00:00+00:00,58.8
2015-04-16 09:00:00+00:00,77.5
2015-05-09 15:00:00+00:00,70.9
2015-05-22 12:00:00+00:00,71.4
2015-05-25 06:00:00+00:00,70.3
2015-05-26 15:00:00+00:00,66.4
2015-10-12 09:00:00+00:00,67.8
2015-11-09 09:00:00+00:00,55.6
2015-11-29 18:00:00+00:00,29.7
2015-12-26 03:00:00+00:00,22.8
